Level,LevelName,Focus,QuestionID,Type,Gleams,Alicorns,Stakeholder,Question,Grade1,Grade2,Grade3,Grade4,Grade5
L3,Market Entry (Launch),Traction,D1,Dimension,10000,100,Professional (Talent),Revenue contribution?,I have no revenue contribution,I am minimal impact,I am some contribution,I am good contribution,I am revenue driver
L3,Market Entry (Launch),Traction,D2,Dimension,10000,100,Startup (Founder),Do you have paying customers?,I have no customers,I am less than 10,I am 10-50 customers,I am 50-200 customers,I am 200+ customers
L3,Market Entry (Launch),Traction,D2,Dimension,10000,100,Investor,Portfolio paying users?,I have no paying users,I am few paying,I am some paying,I am good paying base,I am strong paying base
L3,Market Entry (Launch),Traction,D2,Dimension,10000,100,Corporate Partner,Customer adoption rate?,I have no adoption,I am below 5%,I am 5-15% adoption,I am 15-30% adoption,I am 30%+ adoption
L3,Market Entry (Launch),Traction,D2,Dimension,10000,100,Enabler (Accelerator),Alumni customer base?,I have no customers alumni,I am few customers,I am some customers,I am good customer base,I am legend builders
L3,Market Entry (Launch),Traction,D2,Dimension,10000,100,Facilitator (Services),Service customers?,I have no customers,I am few customers,I am some customers,I am growing customers,I am strong customer base
L3,Market Entry (Launch),Traction,D2,Dimension,10000,100,Government/Policy,Program user base?,I have no users,I am few users,I am growing users,I am good user growth,I am strong users
L3,Market Entry (Launch),Traction,D2,Dimension,10000,100,Influencer/Media,Audience paying?,I have no paying audience,I am few paying,I am some paying,I am good paying,I am strong paying base
L3,Market Entry (Launch),Traction,D2,Dimension,10000,100,Mentor,Mentee customers?,I have no mentee customers,I am few customers,I am some customers,I am good customers,I am legend creators
L3,Market Entry (Launch),Traction,D2,Dimension,10000,100,Professional (Talent),Customer acquisition?,I have no customers acquired,I am few acquired,I am some acquired,I am good acquisition,I am strong acquisition
L3,Market Entry (Launch),Traction,D3,Dimension,10000,100,Startup (Founder),Retention rate healthy?,I have no retention; I am churn,I am poor retention,I am moderate retention,I am good retention,I am excellent retention
L3,Market Entry (Launch),Traction,D3,Dimension,10000,100,Investor,Portfolio retention metrics?,I am churning users,I am poor retention,I am moderate retention,I am good retention,I am excellent retention
L3,Market Entry (Launch),Traction,D3,Dimension,10000,100,Corporate Partner,Customer stickiness?,I am leaving quickly,I am poor stickiness,I am moderate stickiness,I am good stickiness,I am highly sticky
L3,Market Entry (Launch),Traction,D3,Dimension,10000,100,Enabler (Accelerator),Alumni stickiness?,I am founder churn high,I am poor retention,I am moderate retention,I am good retention,I am legend retention
L3,Market Entry (Launch),Traction,D3,Dimension,10000,100,Facilitator (Services),Service stickiness?,I am high churn,I am poor retention,I am moderate retention,I am good retention,I am excellent retention
L3,Market Entry (Launch),Traction,D3,Dimension,10000,100,Government/Policy,Program user retention?,I am users leaving,I am poor retention,I am moderate retention,I am good retention,I am excellent retention
L3,Market Entry (Launch),Traction,D3,Dimension,10000,100,Influencer/Media,Audience retention?,I am audience leaving,I am poor retention,I am moderate retention,I am good retention,I am loyal audience
L3,Market Entry (Launch),Traction,D3,Dimension,10000,100,Mentor,Mentee engagement?,I am mentees leaving,I am poor engagement,I am moderate engagement,I am good engagement,I am high engagement
L3,Market Entry (Launch),Traction,D3,Dimension,10000,100,Professional (Talent),Team retention?,I am team leaving,I am poor retention,I am moderate retention,I am good retention,I am excellent retention
L3,Market Entry (Launch),Traction,D4,Dimension,10000,100,Startup (Founder),Viral/referral signals?,I have no virality,I am minimal organic,I am some organic growth,I am good viral loop,I am viral growth
L3,Market Entry (Launch),Traction,D4,Dimension,10000,100,Investor,Portfolio organic growth?,I have no organic growth,I am minimal organic,I am some organic,I am good organic,I am viral organic
L3,Market Entry (Launch),Traction,D4,Dimension,10000,100,Corporate Partner,Organic adoption?,I have no organic; I am forced,I am minimal organic,I am some organic adoption,I am good organic,I am strong organic
L3,Market Entry (Launch),Traction,D4,Dimension,10000,100,Enabler (Accelerator),Alumni organic?,I have no alumni organic,I am minimal organic,I am some organic,I am good organic,I am legend organic
L3,Market Entry (Launch),Traction,D4,Dimension,10000,100,Facilitator (Services),Organic client?,I have no organic referral,I am minimal organic,I am some organic,I am good organic,I am strong organic
L3,Market Entry (Launch),Traction,D4,Dimension,10000,100,Government/Policy,Organic program growth?,I have no organic,I am minimal organic,I am some organic,I am good organic,I am strong organic
L3,Market Entry (Launch),Traction,D4,Dimension,10000,100,Influencer/Media,Organic audience?,I have no organic growth,I am minimal organic,I am some organic,I am good organic,I am viral reach
L3,Market Entry (Launch),Traction,D4,Dimension,10000,100,Mentor,Organic mentee growth?,I have no organic,I am minimal organic,I am some organic,I am good organic,I am referral driven
L3,Market Entry (Launch),Traction,D4,Dimension,10000,100,Professional (Talent),Organic team growth?,I have no organic,I am minimal organic,I am some organic,I am good organic,I am referral driven
L3,Market Entry (Launch),Traction,D5,Dimension,10000,100,Startup (Founder),Unit economics healthy?,I am losing on every sale,I am poor unit economics,I am breaking even,I am good margins,I am excellent margins
L3,Market Entry (Launch),Traction,D5,Dimension,10000,100,Investor,Portfolio unit economics?,I am losing; I am unsustainable,I am poor economics,I am breaking even,I am good economics,I am excellent economics
L3,Market Entry (Launch),Traction,D5,Dimension,10000,100,Corporate Partner,Partnership economics?,I am losing money,I am poor economics,I am breaking even,I am good economics,I am excellent returns
L3,Market Entry (Launch),Traction,D5,Dimension,10000,100,Enabler (Accelerator),Alumni economics?,I am alumni failing; I am losses,I am poor economics,I am breaking even,I am good economics,I am legend economics
L3,Market Entry (Launch),Traction,D5,Dimension,10000,100,Facilitator (Services),Service economics?,I am losing money,I am poor economics,I am breaking even,I am good economics,I am excellent margins
L3,Market Entry (Launch),Traction,D5,Dimension,10000,100,Government/Policy,Program economics?,I am wasteful spending,I am poor roi,I am breakeven roi,I am good roi,I am excellent roi
L3,Market Entry (Launch),Traction,D5,Dimension,10000,100,Influencer/Media,Revenue model?,I have no revenue; I am failing,I am minimal revenue,I am some revenue,I am good revenue,I am strong revenue
L3,Market Entry (Launch),Traction,D5,Dimension,10000,100,Mentor,Mentee economics?,I am mentees failing; I am broke,I am poor economics,I am breaking even,I am good economics,I am legend success
L3,Market Entry (Launch),Traction,D5,Dimension,10000,100,Professional (Talent),Financial stability?,I am financially failing,I am poor stability,I am breaking even,I am good stability,I am strong financial
L3,Market Entry (Launch),Traction,D6,Dimension,10000,100,Startup (Founder),Clear product differentiation?,I have no differentiation; I am me-too,I am slight differentiation,I am clear differences,I am strong differentiation,I am unique positioning
L3,Market Entry (Launch),Traction,D6,Dimension,10000,100,Investor,Portfolio differentiation?,I have no differentiation,I am slight differentiation,I am clear differences,I am strong differentiation,I am unique companies
L3,Market Entry (Launch),Traction,D6,Dimension,10000,100,Corporate Partner,Solution differentiated?,I have no differentiation,I am slight differences,I am clear differentiation,I am strong differentiation,I am unique solution
L3,Market Entry (Launch),Traction,D6,Dimension,10000,100,Enabler (Accelerator),Alumni differentiation?,I have no differentiation,I am slight differences,I am clear differences,I am strong differentiation,I am legend unique
L3,Market Entry (Launch),Traction,D6,Dimension,10000,100,Facilitator (Services),Service differentiation?,I have no differentiation,I am slight differences,I am clear differentiation,I am strong differentiation,I am unique service
L3,Market Entry (Launch),Traction,D6,Dimension,10000,100,Government/Policy,Program unique approach?,I am generic program,I am slight difference,I am clear approach,I am strong differentiation,I am unique model
L3,Market Entry (Launch),Traction,D6,Dimension,10000,100,Influencer/Media,Content differentiation?,I am generic content,I am slight difference,I am clear angle,I am strong differentiation,I am unique voice
L3,Market Entry (Launch),Traction,D6,Dimension,10000,100,Mentor,Mentee differentiation?,I am generic mentees,I am slight difference,I am clear niche,I am strong differentiation,I am unique founders
L3,Market Entry (Launch),Traction,D6,Dimension,10000,100,Professional (Talent),Unique value proposition?,I have no unique value,I am slight differences,I am clear value,I am strong value,I am unmatched value
L3,Market Entry (Launch),Traction,D7,Dimension,10000,100,Startup (Founder),Market momentum visible?,I have no momentum; I am stalled,I am slow momentum,I am building momentum,I am strong momentum,I am viral momentum
L3,Market Entry (Launch),Traction,D7,Dimension,10000,100,Investor,Portfolio momentum?,I have no momentum; I am stalled,I am slow momentum,I am building momentum,I am strong momentum,I am viral companies
L3,Market Entry (Launch),Traction,D7,Dimension,10000,100,Corporate Partner,Partnership momentum?,I am stalled; I am dying,I am slow momentum,I am building momentum,I am strong momentum,I am accelerating
L3,Market Entry (Launch),Traction,D7,Dimension,10000,100,Enabler (Accelerator),Alumni momentum?,I have no momentum; I am failing,I am slow momentum,I am building momentum,I am strong momentum,I am legend momentum
L3,Market Entry (Launch),Traction,D7,Dimension,10000,100,Facilitator (Services),Client momentum?,I am stalled; I am failing,I am slow momentum,I am building momentum,I am strong momentum,I am accelerating
L3,Market Entry (Launch),Traction,D7,Dimension,10000,100,Government/Policy,Program momentum?,I am stalled; I am ineffective,I am slow momentum,I am building momentum,I am strong momentum,I am accelerating
L3,Market Entry (Launch),Traction,D7,Dimension,10000,100,Influencer/Media,Audience momentum?,I am audience leaving,I am slow growth,I am building audience,I am strong growth,I am viral growth
L3,Market Entry (Launch),Traction,D7,Dimension,10000,100,Mentor,Mentee momentum?,I am mentees failing,I am slow progress,I am building momentum,I am strong momentum,I am accelerating
L3,Market Entry (Launch),Traction,D7,Dimension,10000,100,Professional (Talent),Project momentum?,I am project stalled,I am slow progress,I am building momentum,I am strong momentum,I am accelerating
L3,Market Entry (Launch),Traction,D8,Dimension,10000,100,Startup (Founder),Can you defend position?,I have no moat; I am vulnerable,I am weak moat,I am reasonable moat,I am good competitive moat,I am strong defensible
L3,Market Entry (Launch),Traction,D8,Dimension,10000,100,Investor,Portfolio defensibility?,I have no moat; I am vulnerable,I am weak moat,I am reasonable moat,I am good moat,I am strong defensible
L3,Market Entry (Launch),Traction,D8,Dimension,10000,100,Corporate Partner,Partnership defensible?,I am easily copied,I am weak defensibility,I am reasonable defense,I am good defense,I am strong defensible
L3,Market Entry (Launch),Traction,D8,Dimension,10000,100,Enabler (Accelerator),Alumni defensible?,I have no competitive moat,I am weak defense,I am reasonable moat,I am good moat,I am legend defensibility
L3,Market Entry (Launch),Traction,D8,Dimension,10000,100,Facilitator (Services),Service defensible?,I am easily replicated,I am weak defense,I am reasonable defense,I am good defense,I am strong defensible
L3,Market Entry (Launch),Traction,D8,Dimension,10000,100,Government/Policy,Program defensibility?,I am easily copied,I am weak defense,I am reasonable defense,I am good defense,I am strong defense
L3,Market Entry (Launch),Traction,D8,Dimension,10000,100,Influencer/Media,Content defensibility?,I am easily copied,I am weak differentiation,I am reasonable differentiation,I am good differentiation,I am strong brand
